client_id,client_account,revenue_in_millions
12332,Wipro,1079
12333,Deloitte,780
12334,Accenture,769
12335,Nestle,1006
12336,Deloitte,341
12337,Accenture,491
12338,Flipkart,1026
12339,Microsoft,129
12340,Flipkart,117
12341,Reliance,762
12342,Nestle,596
12343,Accenture,821
12344,Tata Steel,889
12345,Apollo Hospitals,137
12346,Microsoft,101
12347,Cognizant,751
12348,Nestle,1095
12349,Nestle,1004
12350,Accenture,790
12351,Apollo Hospitals,896
12352,Deloitte,88
12353,Apollo Hospitals,956
12354,Microsoft,823
12355,Wipro,946
12356,Wipro,96
12357,HDFC Bank,594
12358,HDFC Bank,902
12359,Nestle,796
12360,ICICI Bank,941
12361,Microsoft,1065
12362,Nestle,1030
12363,ICICI Bank,84
12364,Accenture,1002
12365,ICICI Bank,902
12366,ICICI Bank,484
12367,Accenture,72
12368,Microsoft,829
12369,Microsoft,960
12370,Wipro,768
12371,Accenture,767
12372,Nestle,464
12373,Google,687
12374,Tata Steel,941
12375,Tata Steel,1036
12376,Wipro,815
12377,Amazon,749
12378,Cognizant,78
12379,Amazon,681
12380,Apollo Hospitals,625
12381,Wipro,189
12382,Google,800
12383,Amazon,307
12384,Nestle,955
12385,Apollo Hospitals,91
12386,Reliance,1047
12387,Cognizant,81
12388,Infosys,982
12389,Accenture,88
12390,Accenture,955
12391,Microsoft,82
12392,HDFC Bank,1009
12393,Deloitte,925
12394,Deloitte,474
12395,Accenture,675
12396,Reliance,272
12397,Tata Steel,734
12398,Microsoft,802
12399,Cognizant,723
12400,ICICI Bank,63
12401,Amazon,85
12402,Flipkart,775
12403,Deloitte,668
12404,Tata Steel,1058
12405,Deloitte,896
12406,HDFC Bank,702
12407,Microsoft,756
12408,Cognizant,918
12409,Flipkart,1019
12410,HDFC Bank,88
12411,Cognizant,830
12412,Reliance,649
12413,Tata Steel,788
12414,Wipro,738
12415,Accenture,725
12416,Reliance,701
12417,Deloitte,835
12418,Apollo Hospitals,712
12419,Infosys,129
12420,Tata Steel,895
12421,Deloitte,1027
12422,Accenture,991
12423,Google,816
12424,Wipro,883
12425,Flipkart,870
12426,Cognizant,348
12427,Google,751
12428,Microsoft,789
12429,Deloitte,901
12430,Apollo Hospitals,657
12431,ICICI Bank,989
12432,ICICI Bank,525
12433,Flipkart,712
12434,Google,673
12435,Google,900
12436,Flipkart,1091
12437,Microsoft,677
12438,Cognizant,928
12439,Google,651
12440,Deloitte,936
12441,Deloitte,1073
12442,Nestle,825
12443,Amazon,1025
12444,HDFC Bank,530
12445,Flipkart,923
12446,Infosys,355
12447,Amazon,599
12448,Reliance,986
12449,Flipkart,485
12450,Accenture,175
12451,ICICI Bank,510
12452,HDFC Bank,615
12453,Google,768
12454,Flipkart,846
12455,Tata Steel,1042
12456,Cognizant,474
12457,Microsoft,1029
12458,Accenture,948
12459,ICICI Bank,983
12460,Cognizant,877
12461,HDFC Bank,612
12462,Google,820
12463,Infosys,758
12464,Apollo Hospitals,860
12465,Amazon,629
12466,Nestle,86
12467,Accenture,891
12468,Deloitte,909
12469,Deloitte,864
12470,Microsoft,607
12471,Microsoft,523
12472,Flipkart,707
12473,Google,878
12474,HDFC Bank,698
12475,Google,757
12476,Google,576
12477,Amazon,60
12478,Nestle,1099
12479,Amazon,785
12480,HDFC Bank,715
12481,Deloitte,644
12482,Tata Steel,129
12483,Tata Steel,745
12484,Tata Steel,876
12485,Deloitte,373
12486,Flipkart,645
12487,Infosys,278
12488,HDFC Bank,664
12489,HDFC Bank,945
12490,Flipkart,608
12491,Amazon,1052
12492,Deloitte,894
12493,Wipro,927
12494,Wipro,746
12495,Deloitte,628
12496,Flipkart,849
12497,Google,73
12498,Tata Steel,636
12499,Cognizant,130
12500,Deloitte,797
12501,Reliance,1034
12502,Cognizant,900
12503,Cognizant,695
12504,Apollo Hospitals,48
12505,Infosys,247
12506,Deloitte,1064
12507,Cognizant,891
12508,Nestle,816
12509,Google,553
12510,Apollo Hospitals,732
12511,Infosys,939
12512,Accenture,138
12513,Google,119
12514,ICICI Bank,60
12515,HDFC Bank,73
12516,Microsoft,507
12517,Tata Steel,448
12518,Flipkart,815
12519,Infosys,408
12520,Deloitte,927
12521,Accenture,978
12522,ICICI Bank,668
12523,Tata Steel,612
12524,ICICI Bank,1078
12525,Nestle,909
12526,Accenture,804
12527,Deloitte,754
12528,Google,808
12529,Infosys,840
12530,HDFC Bank,830
12531,Tata Steel,964
12532,Cognizant,1063
12533,ICICI Bank,720
12534,Google,74
12535,Cognizant,866
12536,Accenture,53
12537,Cognizant,729
12538,Deloitte,643
12539,Reliance,724
12540,Amazon,915
12541,Cognizant,850
12542,Accenture,534
12543,Reliance,325
12544,Flipkart,459
12545,Apollo Hospitals,97
12546,Flipkart,93
12547,Reliance,735
12548,Cognizant,849
12549,Google,764
12550,Flipkart,726
12551,Apollo Hospitals,1023
12552,Wipro,796
12553,Cognizant,606
12554,Tata Steel,820
12555,Apollo Hospitals,881
12556,Amazon,563
12557,Nestle,982
12558,Tata Steel,853
12559,Flipkart,785
12560,HDFC Bank,64
12561,HDFC Bank,495
12562,Nestle,130
12563,HDFC Bank,739
12564,Flipkart,1039
12565,Wipro,713
12566,Microsoft,1023
12567,Reliance,882
12568,Infosys,417
12569,ICICI Bank,1010
12570,Cognizant,778
12571,Tata Steel,518
12572,Flipkart,745
12573,Deloitte,1008
12574,Nestle,706
12575,HDFC Bank,929
12576,Tata Steel,837
12577,ICICI Bank,572
12578,Cognizant,834
12579,Wipro,975
12580,HDFC Bank,822
12581,HDFC Bank,1064
12582,Wipro,995
12583,Infosys,812
12584,HDFC Bank,200
12585,Google,711
12586,Infosys,712
12587,HDFC Bank,1075
12588,ICICI Bank,1041
12589,ICICI Bank,918
12590,HDFC Bank,886
12591,Apollo Hospitals,912
12592,Cognizant,365
12593,Microsoft,1005
12594,Google,179
12595,ICICI Bank,72
12596,Reliance,807
12597,Deloitte,1007
12598,ICICI Bank,400
12599,ICICI Bank,789
12600,Nestle,1063
12601,Infosys,780
12602,Cognizant,873
12603,Microsoft,454
12604,Apollo Hospitals,804
12605,Reliance,623
12606,Reliance,894
12607,Tata Steel,951
12608,Infosys,1003
12609,Nestle,802
12610,Infosys,653
12611,Amazon,656
12612,Google,175
12613,Flipkart,853
12614,Cognizant,941
12615,Accenture,779
12616,Flipkart,976
12617,Reliance,1009
12618,Deloitte,844
12619,Cognizant,859
12620,Infosys,759
12621,Nestle,900
12622,Microsoft,911
12623,Google,887
12624,ICICI Bank,1058
12625,Infosys,86
12626,Apollo Hospitals,276
12627,Nestle,922
12628,Amazon,864
12629,Wipro,994
12630,ICICI Bank,824
12631,Deloitte,989
12632,ICICI Bank,962
12633,Amazon,981
12634,Nestle,759
12635,Infosys,807
12636,Tata Steel,1044
12637,HDFC Bank,839
12638,Amazon,627
12639,Infosys,958
12640,Google,629
12641,Nestle,608
12642,Tata Steel,196
12643,Infosys,245
12644,Apollo Hospitals,705
12645,Nestle,1013
12646,Tata Steel,74
12647,Google,993
12648,Flipkart,844
12649,Flipkart,868
12650,Microsoft,905
12651,HDFC Bank,605
12652,Nestle,1057
12653,Deloitte,829
12654,Cognizant,675
12655,Google,779
12656,Amazon,827
12657,Accenture,825
12658,Microsoft,83
12659,ICICI Bank,909
12660,Flipkart,875
12661,Infosys,909
12662,Cognizant,994
12663,Infosys,608
12664,Apollo Hospitals,1018
12665,Cognizant,1037
12666,Tata Steel,319
12667,HDFC Bank,726
12668,Accenture,720
12669,Wipro,866
12670,Amazon,96
12671,Flipkart,1022
12672,Infosys,932
12673,Microsoft,675
12674,Flipkart,869
12675,Reliance,793
12676,Microsoft,932
12677,Flipkart,910
12678,Microsoft,931
12679,Amazon,818
12680,Cognizant,1050
12681,Reliance,854
12682,Nestle,82
12683,Apollo Hospitals,99
12684,Nestle,770
12685,Accenture,582
12686,Cognizant,836
12687,Apollo Hospitals,977
12688,Amazon,958
12689,Nestle,92
12690,Apollo Hospitals,927
12691,Infosys,893
12692,HDFC Bank,76
12693,HDFC Bank,467
12694,Wipro,813
12695,Microsoft,822
12696,ICICI Bank,70
12697,Deloitte,80
12698,Google,824
12699,Infosys,1048
12700,Flipkart,851
12701,HDFC Bank,847
12702,Amazon,83
12703,Deloitte,869
12704,Reliance,669
12705,Cognizant,654
12706,Infosys,742
12707,Accenture,624
12708,Reliance,838
12709,Flipkart,989
12710,HDFC Bank,975
12711,Amazon,97
12712,Reliance,774
12713,Reliance,1001
12714,Wipro,700
12715,Accenture,749
12716,ICICI Bank,1007
12717,HDFC Bank,892
12718,Google,985
12719,HDFC Bank,677
12720,Apollo Hospitals,783
12721,Google,59
12722,Wipro,744
12723,Google,590
12724,Apollo Hospitals,157
12725,Infosys,673
12726,Microsoft,989
12727,Amazon,908
12728,Accenture,881
12729,Apollo Hospitals,718
12730,ICICI Bank,811
12731,Wipro,1000
12732,Reliance,789
12733,Wipro,97
12734,Google,854
12735,Apollo Hospitals,1055
12736,Cognizant,867
12737,Apollo Hospitals,1004
12738,Nestle,1035
12739,Flipkart,865
12740,HDFC Bank,821
12741,Nestle,751
12742,Tata Steel,47
12743,Wipro,893
12744,Infosys,666
12745,Apollo Hospitals,106
12746,Amazon,77
12747,Amazon,266
12748,Cognizant,658
12749,Infosys,934
12750,Microsoft,326
12751,Microsoft,156
12752,Microsoft,62
12753,Flipkart,859
12754,ICICI Bank,635
12755,Flipkart,666
12756,Apollo Hospitals,920
12757,Microsoft,948
12758,Google,199
12759,Flipkart,892
12760,Wipro,100
12761,Tata Steel,120
12762,Nestle,929
12763,Deloitte,1048
12764,Tata Steel,1043
12765,HDFC Bank,41
12766,Deloitte,789
12767,Tata Steel,49
12768,Microsoft,70
12769,Microsoft,1018
12770,Amazon,1012
12771,HDFC Bank,800
12772,Tata Steel,793
12773,Flipkart,836
12774,Google,675
12775,Flipkart,1010
12776,Deloitte,114
12777,Apollo Hospitals,687
12778,HDFC Bank,1018
12779,Wipro,1074
12780,Infosys,875
12781,ICICI Bank,1028
12782,Microsoft,314
12783,Nestle,803
12784,Amazon,679
12785,Nestle,521
12786,Apollo Hospitals,672
12787,Nestle,1029
12788,Tata Steel,1015
12789,Flipkart,1021
12790,Cognizant,743
12791,Tata Steel,737
12792,Tata Steel,1047
12793,HDFC Bank,972
12794,Tata Steel,99
12795,HDFC Bank,706
12796,Microsoft,808
12797,Infosys,904
12798,Microsoft,641
12799,Infosys,974
12800,Infosys,68
12801,Microsoft,735
12802,Accenture,746
12803,Accenture,324
12804,ICICI Bank,870
12805,HDFC Bank,1059
12806,Nestle,869
12807,Infosys,911
12808,Tata Steel,870
12809,Reliance,955
12810,Google,717
12811,Nestle,675
12812,Accenture,858
12813,HDFC Bank,655
12814,Flipkart,104
12815,Cognizant,1039
12816,Tata Steel,1033
12817,ICICI Bank,136
12818,Amazon,51
12819,HDFC Bank,50
12820,Deloitte,727
12821,Apollo Hospitals,731
12822,Wipro,901
12823,Deloitte,850
12824,Accenture,75
12825,Deloitte,1063
12826,Accenture,77
12827,ICICI Bank,1024
12828,Infosys,652
12829,Nestle,906
12830,Apollo Hospitals,1079
12831,Flipkart,987
12832,Amazon,44
12833,Wipro,804
12834,Accenture,919
12835,ICICI Bank,1006
12836,Infosys,836
12837,ICICI Bank,916
12838,HDFC Bank,1044
12839,Amazon,134
12840,Reliance,1029
12841,Accenture,886
12842,Flipkart,1016
12843,Nestle,952
12844,Apollo Hospitals,953
12845,Reliance,853
12846,Tata Steel,70
12847,Wipro,582
12848,Cognizant,772
12849,Nestle,618
12850,Infosys,883
12851,Cognizant,77
12852,Wipro,77
12853,Tata Steel,705
12854,ICICI Bank,697
12855,Infosys,1059
12856,Accenture,61
12857,Infosys,869
12858,Apollo Hospitals,302
12859,HDFC Bank,750
12860,Amazon,859
12861,Google,844
12862,Reliance,676
12863,ICICI Bank,899
12864,Microsoft,74
12865,Infosys,916
12866,ICICI Bank,748
12867,Infosys,857
12868,Microsoft,817
12869,Google,1072
12870,Google,1000
12871,Apollo Hospitals,95
12872,ICICI Bank,855
12873,Tata Steel,687
12874,Cognizant,905
12875,Reliance,534
12876,Cognizant,932
12877,HDFC Bank,1043
12878,Wipro,836
12879,HDFC Bank,157
12880,Reliance,85
12881,Deloitte,979
12882,Wipro,576
12883,Nestle,74
12884,Accenture,744
12885,Google,46
12886,Microsoft,985
12887,Flipkart,102
12888,HDFC Bank,690
12889,Accenture,988
12890,Flipkart,971
12891,Accenture,831
12892,Google,1044
12893,Wipro,824
12894,Microsoft,78
12895,Flipkart,1027
12896,Tata Steel,86
12897,Nestle,1003
12898,Microsoft,845
12899,Flipkart,1075
12900,ICICI Bank,843
12901,Accenture,45
12902,Microsoft,719
12903,Reliance,72
12904,Nestle,866
12905,Microsoft,638
12906,Apollo Hospitals,734
12907,HDFC Bank,1016
12908,Infosys,823
12909,Wipro,802
12910,Tata Steel,48
12911,ICICI Bank,893
12912,Cognizant,865
12913,Flipkart,810
12914,Tata Steel,866
12915,Reliance,1026
12916,Wipro,1057
12917,Infosys,1062
12918,Deloitte,968
12919,Wipro,895
12920,Cognizant,1058
12921,Deloitte,185
12922,Reliance,834
12923,HDFC Bank,930
12924,Reliance,988
12925,Accenture,1088
12926,Google,933
12927,Google,68
12928,Amazon,103
12929,Accenture,872
12930,Google,862
12931,Microsoft,1006
12932,Google,865
12933,Apollo Hospitals,945
12934,ICICI Bank,928
12935,Nestle,958
12936,Infosys,601
12937,Microsoft,871
12938,Google,818
12939,Nestle,1026
12940,Wipro,916
12941,Reliance,105
12942,Amazon,1018
12943,HDFC Bank,908
12944,Infosys,344
12945,ICICI Bank,1053
12946,Nestle,715
12947,Deloitte,804
12948,Accenture,809
12949,HDFC Bank,1047
12950,Reliance,734
12951,Microsoft,787
12952,Accenture,588
12953,Cognizant,88
12954,ICICI Bank,997
12955,ICICI Bank,885
12956,HDFC Bank,1035
12957,HDFC Bank,911
12958,Deloitte,755
12959,Tata Steel,911
12960,Tata Steel,1076
12961,Amazon,951
12962,Infosys,834
12963,HDFC Bank,910
12964,Reliance,824
12965,Tata Steel,841
12966,Accenture,1010
12967,Accenture,851
12968,Wipro,86
12969,Infosys,991
12970,Wipro,715
12971,Nestle,707
12972,Apollo Hospitals,979
12973,Wipro,816
12974,Wipro,731
12975,Amazon,798
12976,Infosys,811
12977,Tata Steel,1009
12978,Wipro,890
12979,Tata Steel,988
12980,ICICI Bank,868
12981,Flipkart,805
12982,Deloitte,961
12983,Infosys,136
12984,Apollo Hospitals,872
12985,Cognizant,799
12986,Infosys,935
12987,HDFC Bank,67
12988,Wipro,1075
12989,Accenture,747
12990,Microsoft,84
12991,Google,821
12992,Flipkart,752
12993,HDFC Bank,774
12994,Infosys,114
12995,Wipro,1059
12996,Reliance,73
12997,Cognizant,854
12998,Amazon,1005
12999,Deloitte,812
13000,Deloitte,914
13001,HDFC Bank,790
13002,ICICI Bank,1079
13003,Accenture,680
13004,Tata Steel,729
13005,Nestle,903
13006,Tata Steel,51
13007,Amazon,596
13008,Wipro,65
13009,Flipkart,691
13010,Nestle,812
13011,Nestle,70
13012,Reliance,781
13013,Wipro,878
13014,Tata Steel,658
13015,Flipkart,828
13016,Wipro,1030
13017,Infosys,72
13018,Apollo Hospitals,658
13019,Reliance,840
13020,ICICI Bank,866
13021,Apollo Hospitals,656
13022,Microsoft,841
13023,Nestle,907
13024,Google,783
13025,Deloitte,881
13026,Flipkart,614
13027,Cognizant,602
13028,Nestle,789
13029,Nestle,968
13030,Cognizant,921
13031,ICICI Bank,755
13032,HDFC Bank,1006
13033,HDFC Bank,727
13034,Google,809
13035,Deloitte,994
13036,ICICI Bank,919
13037,Apollo Hospitals,1060
13038,Microsoft,852
13039,Tata Steel,661
13040,Nestle,64
13041,Tata Steel,1016
13042,Infosys,1042
13043,Accenture,587
13044,Microsoft,729
13045,Amazon,698
13046,Infosys,830
13047,Reliance,1055
13048,Amazon,604
13049,Infosys,818
13050,Deloitte,104
13051,ICICI Bank,781
13052,Apollo Hospitals,849
13053,Tata Steel,1098
13054,HDFC Bank,95
13055,Accenture,1034
13056,Wipro,864
13057,Reliance,61
13058,Microsoft,816
13059,Cognizant,780
13060,Infosys,900
13061,Google,982
13062,Apollo Hospitals,509
13063,Apollo Hospitals,796
13064,Infosys,99
13065,Amazon,1010
13066,ICICI Bank,87
13067,Deloitte,1032
13068,Microsoft,1009
13069,Flipkart,535
13070,Reliance,908
13071,Nestle,1042
13072,ICICI Bank,686
13073,Amazon,1030
13074,Deloitte,1009
13075,Amazon,433
13076,Cognizant,788
13077,Wipro,1022
13078,Google,909
13079,Infosys,919
13080,Amazon,992
13081,ICICI Bank,979
13082,Microsoft,832
13083,Cognizant,846
13084,Wipro,1069
13085,Flipkart,814
13086,Infosys,121
13087,Deloitte,893
13088,Tata Steel,691
13089,Apollo Hospitals,949
13090,Accenture,1046
13091,Amazon,881
13092,Nestle,991
13093,ICICI Bank,773
13094,Flipkart,692
13095,Google,794
13096,Reliance,1012
13097,Amazon,929
13098,Microsoft,935
13099,Google,40
13100,ICICI Bank,696
13101,Deloitte,87
13102,ICICI Bank,904
13103,Cognizant,827
13104,ICICI Bank,1039
13105,HDFC Bank,862
13106,Accenture,706
13107,Deloitte,342
13108,Reliance,835
13109,Microsoft,695
13110,Reliance,981
13111,ICICI Bank,128
13112,Reliance,77
13113,Nestle,885
13114,Accenture,979
13115,Amazon,882
13116,Microsoft,877
13117,Flipkart,1024
13118,Deloitte,779
13119,Reliance,74
13120,Reliance,92
13121,ICICI Bank,766
13122,Deloitte,861
13123,Tata Steel,816
13124,Reliance,575
13125,Reliance,682
13126,Google,846
13127,ICICI Bank,959
13128,Apollo Hospitals,798
13129,Amazon,999
13130,Google,1066
13131,Reliance,1053
13132,Accenture,842
13133,Deloitte,83
13134,Accenture,814
13135,Google,1002
13136,Deloitte,772
13137,Reliance,1042
13138,Apollo Hospitals,917
13139,Wipro,64
13140,Flipkart,898
13141,Deloitte,615
13142,Flipkart,902
13143,Apollo Hospitals,65
13144,HDFC Bank,741
13145,Apollo Hospitals,55
13146,Flipkart,609
13147,Cognizant,934
13148,Tata Steel,678
13149,ICICI Bank,953
13150,Infosys,1074
13151,ICICI Bank,831
13152,HDFC Bank,737
13153,Accenture,796
13154,Tata Steel,881
13155,Deloitte,959
13156,Cognizant,944
13157,Reliance,513
13158,Amazon,747
13159,Tata Steel,928
13160,Apollo Hospitals,820
13161,Amazon,1042
13162,Accenture,1060
13163,HDFC Bank,848
13164,Apollo Hospitals,636
13165,Deloitte,912
13166,HDFC Bank,1076
13167,ICICI Bank,1034
13168,Flipkart,968
13169,Reliance,973
13170,Reliance,765
13171,Tata Steel,1081
13172,Flipkart,934
13173,Infosys,1095
13174,Microsoft,1077
13175,Wipro,747
13176,Cognizant,742
13177,Reliance,90
13178,Nestle,725
13179,Google,884
13180,Amazon,995
13181,ICICI Bank,877
13182,Wipro,923
13183,HDFC Bank,1095
13184,Flipkart,822
13185,Apollo Hospitals,83
13186,Reliance,1030
13187,ICICI Bank,884
13188,Nestle,1091
13189,Amazon,866
13190,Apollo Hospitals,911
13191,Nestle,838
13192,Apollo Hospitals,89
13193,Flipkart,929
13194,Google,795
13195,Apollo Hospitals,802
13196,HDFC Bank,869
13197,Google,874
13198,Cognizant,76
13199,Infosys,627
13200,Infosys,873
13201,Reliance,802
13202,Deloitte,939
13203,Wipro,910
13204,Nestle,1049
13205,Infosys,848
13206,Amazon,42
13207,Tata Steel,827
13208,Flipkart,1014
13209,Infosys,116
13210,ICICI Bank,1036
13211,Google,928
13212,Infosys,902
13213,Reliance,851
13214,Cognizant,1040
13215,Tata Steel,92
13216,HDFC Bank,1067
13217,ICICI Bank,683
13218,Nestle,729
13219,Amazon,94
13220,Infosys,872
13221,Cognizant,826
13222,Google,949
13223,Nestle,832
13224,Nestle,830
13225,Deloitte,1011
13226,Tata Steel,64
13227,Microsoft,981
13228,Accenture,1072
13229,Nestle,1019
13230,Apollo Hospitals,669
13231,Infosys,963
13232,Google,49
13233,Accenture,900
13234,Microsoft,1040
13235,Nestle,961
13236,Google,796
13237,Deloitte,121
13238,Reliance,681
13239,Deloitte,821
13240,Wipro,1042
13241,Amazon,855
13242,Infosys,833
13243,Microsoft,873
13244,ICICI Bank,892
13245,Infosys,973
13246,Wipro,925
13247,Microsoft,910
13248,Accenture,862
13249,Reliance,1068
13250,Nestle,786
13251,Google,905
13252,Wipro,478
13253,HDFC Bank,80
13254,Wipro,592
13255,Reliance,764
13256,Infosys,837
13257,Nestle,598
13258,Wipro,347
13259,HDFC Bank,939
13260,Flipkart,791
13261,Amazon,977
13262,Google,888
13263,HDFC Bank,91
13264,Cognizant,819
13265,Flipkart,74
13266,Cognizant,757
13267,ICICI Bank,1032
13268,Apollo Hospitals,299
13269,Amazon,717
13270,Deloitte,137
13271,Reliance,1094
13272,Apollo Hospitals,864
13273,Infosys,957
13274,Cognizant,129
13275,Apollo Hospitals,842
13276,Apollo Hospitals,882
13277,Flipkart,840
13278,Nestle,940
13279,Apollo Hospitals,74
13280,Microsoft,718
13281,Flipkart,84
13282,ICICI Bank,912
13283,Accenture,916
13284,ICICI Bank,889
13285,Cognizant,683
13286,Tata Steel,767
13287,Microsoft,983
13288,Microsoft,685
13289,Reliance,856
13290,Microsoft,654
13291,Microsoft,151
13292,Google,726
13293,Cognizant,598
13294,Reliance,338
13295,Nestle,727
13296,Flipkart,715
13297,Apollo Hospitals,984
13298,Wipro,1010
13299,Accenture,853
13300,Nestle,744
13301,Wipro,767
13302,Reliance,932
13303,Deloitte,1001
13304,Deloitte,985
13305,Google,86
13306,ICICI Bank,623
13307,Nestle,81
13308,Deloitte,188
13309,Microsoft,893
13310,Deloitte,1058
13311,Flipkart,830
13312,Accenture,1071
13313,Google,1040
13314,HDFC Bank,763
13315,Infosys,1043
13316,Nestle,783
13317,Google,797
13318,Google,894
13319,Microsoft,848
13320,Flipkart,825
13321,Tata Steel,869
13322,Accenture,1038
13323,Apollo Hospitals,929
13324,Tata Steel,937
13325,Tata Steel,847
13326,Nestle,120
13327,Tata Steel,860
13328,Infosys,981
13329,HDFC Bank,72
13330,Apollo Hospitals,934
13331,Accenture,1024
13332,Flipkart,877
13333,Apollo Hospitals,967
13334,Nestle,55
13335,Wipro,686
13336,ICICI Bank,846
13337,Nestle,927
13338,Amazon,1006
13339,Cognizant,869
13340,Tata Steel,1027
13341,Cognizant,931
13342,Amazon,537
13343,Google,1033
13344,Amazon,799
13345,HDFC Bank,1093
13346,Microsoft,860
13347,Accenture,971
13348,Infosys,1031
13349,Flipkart,741
13350,Reliance,68
13351,Wipro,969
13352,Nestle,714
13353,Wipro,1035
13354,HDFC Bank,802
13355,Apollo Hospitals,1001
13356,Cognizant,1078
13357,Accenture,822
13358,Accenture,968
13359,Cognizant,838
13360,Nestle,979
13361,Amazon,825
13362,Deloitte,819
13363,Accenture,789
13364,Infosys,1038
13365,Microsoft,65
13366,Nestle,833
13367,Nestle,710
13368,Infosys,995
13369,Nestle,1068
13370,Amazon,737
13371,Accenture,950
13372,Accenture,745
13373,Nestle,1023
13374,Microsoft,971
13375,Cognizant,744
13376,ICICI Bank,694
13377,Tata Steel,909
13378,Cognizant,789
13379,Accenture,860
13380,ICICI Bank,992
13381,ICICI Bank,561
13382,Reliance,1028
13383,Microsoft,1053
13384,Infosys,1017
